2022-06-08 11:07:56,706 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/output.log
2022-06-08 11:07:56,706 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/wandb-summary.json
2022-06-08 11:07:56,780 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:56,780 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:56,781 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:56,981 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:56,981 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:56,981 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:57,706 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/wandb-summary.json
2022-06-08 11:07:57,941 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:57,941 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:57,953 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:58,707 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/output.log
2022-06-08 11:07:58,707 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/wandb-summary.json
2022-06-08 11:07:58,784 DEBUG   SenderThread:25265 [sender.py:send():235] send: history
2022-06-08 11:07:58,784 DEBUG   SenderThread:25265 [sender.py:send():235] send: summary
2022-06-08 11:07:58,785 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:58,793 INFO    MainThread:25265 [wandb_run.py:finish():1468] finishing run privacy-ai/affine/a8jd8wig
2022-06-08 11:07:58,793 INFO    MainThread:25265 [wandb_run.py:_atexit_cleanup():1797] got exitcode: 0
2022-06-08 11:07:58,794 INFO    MainThread:25265 [wandb_run.py:_restore():1769] restore
2022-06-08 11:07:59,619 DEBUG   SenderThread:25265 [sender.py:send():235] send: telemetry
2022-06-08 11:07:59,620 DEBUG   SenderThread:25265 [sender.py:send():235] send: exit
2022-06-08 11:07:59,620 INFO    SenderThread:25265 [sender.py:send_exit():371] handling exit code: 0
2022-06-08 11:07:59,620 INFO    SenderThread:25265 [sender.py:send_exit():373] handling runtime: 7
2022-06-08 11:07:59,622 DEBUG   HandlerThread:25265 [handler.py:handle_request():131] handle_request: poll_exit
2022-06-08 11:07:59,623 INFO    SenderThread:25265 [sender.py:_save_file():944] saving file wandb-summary.json with policy end
2022-06-08 11:07:59,623 INFO    SenderThread:25265 [sender.py:send_exit():379] send defer
2022-06-08 11:07:59,624 DEBUG   SenderThread:25265 [sender.py:send_request():249] send_request: poll_exit
2022-06-08 11:07:59,625 DEBUG   HandlerThread:25265 [handler.py:handle_request():131] handle_request: defer
2022-06-08 11:07:59,625 INFO    HandlerThread:25265 [handler.py:handle_request_defer():154] handle defer: 0
2022-06-08 11:07:59,626 DEBUG   SenderThread:25265 [sender.py:send_request():249] send_request: defer
2022-06-08 11:07:59,627 INFO    SenderThread:25265 [sender.py:send_request_defer():388] handle sender defer: 0
2022-06-08 11:07:59,627 INFO    SenderThread:25265 [sender.py:transition_state():392] send defer: 1
2022-06-08 11:07:59,628 DEBUG   HandlerThread:25265 [handler.py:handle_request():131] handle_request: defer
2022-06-08 11:07:59,628 INFO    HandlerThread:25265 [handler.py:handle_request_defer():154] handle defer: 1
2022-06-08 11:07:59,629 INFO    MainThread:25265 [wandb_run.py:_wait_for_finish():1929] got exit ret: file_counts {
  wandb_count: 1
}
pusher_stats {
  uploaded_bytes: 767
  total_bytes: 767
}

2022-06-08 11:07:59,708 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/output.log
2022-06-08 11:07:59,709 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_modified():230] file/dir modified: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/wandb-summary.json
2022-06-08 11:07:59,710 INFO    Thread-11 :25265 [dir_watcher.py:_on_file_created():217] file/dir created: /home/rtaiello/PycharmProjects/PP_Image_Registration/wandb/run-20220608_110751-a8jd8wig/files/displacement.npy
